"","ano","numero_bo","tipo","data_ocorrencia","periodo_ocorrencia","flagrante","endereco","latitude","longitude"
"5073",2003,2963,"Furto de Veículo","24/07/2003","PELA MANHA","Nao","R BARAO DO RIO PRATA, 130 HELIOPOLIS S.PAULO SP",-23.6059519,-46.595557
"5074",2003,5027,"Furto de Veículo","24/07/2003","A TARDE","Nao","R VINTE E SETE DE OUTUBRO, 100 CENTRO SUZANO SP",-23.5398538,-46.3136863
"5075",2003,3470,"Furto de Veículo","24/07/2003","A TARDE","Nao","AV DOS EXPEDICIONARIOS, 0 CENTRO FRANCO DA ROCHA SP",-23.3295635,-46.7287782
"5076",2003,5842,"Furto de Veículo","24/07/2003","A TARDE","Nao","R BRIGADEIRO HAROLDO VELOSO, 100 ITAIM BIBI S.PAULO SP",-23.587629,-46.6867742
"5077",2003,7164,"Furto de Veículo","24/07/2003","A TARDE","Nao","R DA MATRIZ, 52 MATRIZ MAUA SP",-23.6692688,-46.4618354
"5078",2003,5440,"Furto de Veículo","24/07/2003","A TARDE","Nao","R SANTO HENRIQUE, 50 VILA RE S.PAULO SP",-23.5297877,-46.5017831
"5079",2003,3731,"Furto de Veículo","24/07/2003","A NOITE","Nao","R- TIRADENTES, 0 JD. FLORESTAL JUNDIAI SP",-23.1747155,-46.8872912
"5080",2003,1425,"Furto de Veículo","24/07/2003","A NOITE","Nao","AV. PEDRO CELESTINO LEITE PENTEADO, 0 JORDANESIA CAJAMAR SP",-23.3343857,-46.8364385
"5081",2003,7236,"Furto de Veículo","24/07/2003","A NOITE","Nao","RUA TANABI, 35 BANGU S.ANDRE SP",-23.6456418,-46.5255317
"5082",2003,5666,"Furto de Veículo","24/07/2003","A NOITE","Nao","RUA CAMPOS SALLES, 401 PARADA DO ALTO SOROCABA SP",-23.5110329,-47.448569
"5083",2003,8475,"Furto de Veículo","24/07/2003","A NOITE","Nao","PC SAMUEL SABATINI, 0 CENTRO S.BERNARDO DO CAMPO SP",-23.6949943,-46.5527322
"5084",2003,7238,"Furto de Veículo","24/07/2003","A NOITE","Nao","AV DAS NACOES, 1600 PQ CAPUAVA S.ANDRE SP",-23.640801,-46.49899
"5085",2003,3656,"Furto de Veículo","24/07/2003","A NOITE","Nao","AV JULIA GAIOLLI, 0 JD INDUSTRIAL GUARULHOS SP",-23.4218996,-46.387099
"5086",2003,4429,"Furto de Veículo","24/07/2003","A NOITE","Nao","AV. PAULO VI, 1 CEZAR DE SOUZA MOGI DAS CRUZES SP",-23.5090451,-46.1488339
"5087",2003,7241,"Furto de Veículo","24/07/2003","A NOITE","Nao","RUA OSLO, 50 UTINGA S.ANDRE SP",-23.623373,-46.5353634
"5088",2003,1421,"Furto de Veículo","24/07/2003","A NOITE","Nao","R JOAQUIM PINTO DE MORAES, 21 JARDIM SAO PAULO EMBU-GUACU SP",-23.8337618,-46.8247552
"5089",2003,4436,"Furto de Veículo","24/07/2003","A NOITE","Nao","RUA SOROCABA, 254 JD.ALVORADA S.JOSE DOS CAMPOS SP",-23.2248021,-45.9126441
"5090",2003,3570,"Furto de Veículo","24/07/2003","A NOITE","Nao","R MIGUEL PRISCO, 58 CENTRO RIBEIRAO PIRES SP",-23.7106809,-46.413939
"5091",2003,7975,"Furto de Veículo","24/07/2003","A NOITE","Nao","R OBOE, 80 VILA FATIMA GUARULHOS SP",-23.4569985,-46.5106249
"5092",2003,5605,"Furto de Veículo","24/07/2003","A NOITE","Nao","R GANDAVO, 0 VILA MARIANA S.PAULO SP",-23.5921478,-46.63939
"5093",2003,6797,"Furto de Veículo","25/07/2003","DE MADRUGADA","Nao","R NESTOR MOREIRA, 29 VILA MARCHI S.BERNARDO DO CAMPO SP",-23.7212621,-46.5566783
"5094",2003,4431,"Furto de Veículo","24/07/2003","A TARDE","Nao","R SERGIO PLAZA, 11 VILA OLIVEIRA MOGI DAS CRUZES SP",-23.5182533,-46.1758493
"5095",2003,5854,"Furto de Veículo","25/07/2003","DE MADRUGADA","Nao","R MARIA ROSA, 0 ITAIM BIBI S.PAULO SP",-23.585309,-46.6837774
"5096",2003,5855,"Furto de Veículo","24/07/2003","A NOITE","Nao","R PAIS DE ARAUJO, 29 ITAIM BIBI S.PAULO SP",-23.584318,-46.6812988
"5097",2003,6802,"Furto de Veículo","25/07/2003","DE MADRUGADA","Nao","AV MOINHO FABRINI, 797 JD. VERA CRUZ S.BERNARDO DO CAMPO SP",-23.6999121,-46.5806246
"5098",2003,5856,"Furto de Veículo","25/07/2003","DE MADRUGADA","Nao","AV NOVE DE JULHO, 5871 JD. PAULISTA S.PAULO SP",-23.5808248,-46.6813916
"5099",2003,3743,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R GUILHERME SCHULLER, 228 JD PLANALTO JUNDIAI SP",-23.1823455,-46.9130417
"5100",2003,5676,"Furto de Veículo","25/07/2003","DE MADRUGADA","Sim","RUA MALVINO SCAMELOTO, 126 VITORIA REGIA SOROCABA SP",-23.4355256,-47.4745096
"5101",2003,5676,"Furto de Veículo","25/07/2003","DE MADRUGADA","Sim","RUA MALVINO SCAMELOTO, 126 VITORIA REGIA SOROCABA SP",-23.4355256,-47.4745096
"5102",2003,5458,"Furto de Veículo","22/07/2003","PELA MANHA","Nao","R AUGUSTO CECHINI, 699 VILA SILVIA S.PAULO SP",-23.4993564,-46.5102812
"5103",2003,4436,"Furto de Veículo","24/07/2003","A NOITE","Nao","R JOSE URBANO SANCHES, 64 SOCORRO MOGI DAS CRUZES SP",-23.518422,-46.1771972
"5104",2003,7248,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R TAGUA, 9 PARQUE JOAO RAMALHO S.ANDRE SP",-23.6502671,-46.5088297
"5105",2003,3667,"Furto de Veículo","25/07/2003","EM HORA INCERTA","Nao","EST PRES JUSCELINO KUBITSCHEK OLIVEIRA, 4500 PIMENTAS GUARULHOS SP",-23.4400673,-46.4075074
"5106",2003,1424,"Furto de Veículo","24/07/2003","A NOITE","Nao","R JOAQUIM PINTO DE MORAES, 21 JARDIM SAO PAULO EMBU-GUACU SP",-23.8337618,-46.8247552
"5107",2003,8485,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R NICOLA SPINELLI, 83 NOVA PETROPOLIS S.BERNARDO DO CAMPO SP",-23.7113319,-46.5399726
"5108",2003,6316,"Furto de Veículo","22/07/2003","A NOITE","Nao","R CAJAMAR, 4 VILA CRETTI CARAPICUIBA SP",-23.5366055,-46.8410076
"5109",2003,6805,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","RUA LAGO DE TEFE, 119 JD LAGO S.BERNARDO DO CAMPO SP",-23.7396981,-46.5787284
"5110",2003,1219,"Furto de Veículo","24/07/2003","EM HORA INCERTA","Nao","RUA NETUNO, 3 JD. SANTA MARIA GUARULHOS SP",-23.4321978,-46.5121581
"5111",2003,5688,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","PRACA FREI BARAUNA, 0 CENTRO SOROCABA SP",-23.5026432,-47.4607096
"5112",2003,1220,"Furto de Veículo","24/07/2003","EM HORA INCERTA","Nao","RUA MONTE CARLO, 13 JD. BELA VISTA GUARULHOS SP",-23.4408022,-46.5148028
"5113",2003,6314,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","AV PARAGUACU PAULISTA, 10999 JD. ANA ESTELA CARAPICUIBA SP",-23.5634594,-46.8427661
"5114",2003,6314,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","AV PARAGUACU PAULISTA, 10999 JD. ANA ESTELA CARAPICUIBA SP",-23.5634594,-46.8427661
"5115",2003,4743,"Furto de Veículo","23/07/2003","EM HORA INCERTA","Nao","AV IBIRAMA, 0 JARDIM SAO LUIZ TABOAO DA SERRA SP",-23.6310381,-46.809679
"5116",2003,1485,"Furto de Veículo","30/05/2003","A TARDE","Nao","RUA JACOB, 631 JD TRANQUILIDADE GUARULHOS SP",-23.4661219,-46.5534033
"5117",2003,1496,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","RUA LUCILA, 0 VILA PROGRESSO GUARULHOS SP",-23.4614955,-46.5319881
"5118",2003,2977,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R ARREBOL, 65 SACOMA S.PAULO SP",-23.6152369,-46.6005162
"5119",2003,1486,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","RUA ARRAIA, 53 VILA AUGUSTA GUARULHOS SP",-23.4749427,-46.545393
"5120",2003,5459,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","AV SAO MIGUEL, 5000 PONTE RASA S.PAULO SP",-23.5074791,-46.4850864
"5121",2003,2954,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","AV HELMUTH HELMANN HANS LOUIZ BAXMAN, 0 ROMANOPOLIS FERRAZ DE VASCONCELOS SP",-23.5458385,-46.3754339
"5122",2003,3119,"Furto de Veículo","24/07/2003","A TARDE","Nao","R LALAU RABELO, 0 VILA GALVAO GUARULHOS SP",-23.4587941,-46.55891
"5123",2003,5615,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R DR NETO DE ARAUJO, 101 VILA MARIANA S.PAULO SP",-23.5867304,-46.6337447
"5124",2003,7988,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R DARCY VARGAS, 0 CENTRO GUARULHOS SP",-23.4651681,-46.5326196
"5125",2003,5616,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R DR NETO DE ARAUJO, 101 VILA MARIANA S.PAULO SP",-23.5867304,-46.6337447
"5126",2003,5617,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R DR NETO DE ARAUJO, 101 VILA MARIANA S.PAULO SP",-23.5867304,-46.6337447
"5127",2003,6810,"Furto de Veículo","25/07/2003","A TARDE","Nao","RUA TITA COELHO, 1 ASSUNCAO S.BERNARDO DO CAMPO SP",-23.7157376,-46.5623107
"5128",2003,2318,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R JACAREI, 0 JD. DO ESTADIO S.ANDRE SP",-23.6911641,-46.5229979
"5129",2003,1489,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","RUA ARRAIA, 53 VILA AUGUSTA GUARULHOS SP",-23.4749427,-46.545393
"5130",2003,5461,"Furto de Veículo","25/07/2003","A TARDE","Nao","R SAO SERAPIAO, 500 VILA RE S.PAULO SP",-23.5265456,-46.4984497
"5131",2003,1430,"Furto de Veículo","24/07/2003","A NOITE","Nao","R JOAQUIM PINTO DE MORAES, 21 JARDIM SAO PAULO EMBU-GUACU SP",-23.8337618,-46.8247552
"5132",2003,4749,"Furto de Veículo","24/07/2003","EM HORA INCERTA","Nao","R MAFALDA DEOLINDA FRANGOLENTE DA COSTA, 125 PQ. INDUSTRIAL DA OLIVEIRAS TABOAO DA SERRA SP",-23.6224172,-46.7769967
"5133",2003,4751,"Furto de Veículo","24/07/2003","EM HORA INCERTA","Nao","R MAFALDA DEOLINDA FRANGOLENTE DA COSTA, 125 PQ. INDUSTRIAL DA OLIVEIRAS TABOAO DA SERRA SP",-23.6224172,-46.7769967
"5134",2003,4755,"Furto de Veículo","25/07/2003","A TARDE","Nao","R EVA TERPINS, 300 JAGUARE S.PAULO SP",-23.5475466,-46.7583794
"5135",2003,6984,"Furto de Veículo","25/07/2003","A TARDE","Nao","AL.PURUS, 100 TAMBORE BARUERI SP",-23.4941166,-46.8534024
"5136",2003,5700,"Furto de Veículo","25/07/2003","EM HORA INCERTA","Nao","RUA MAJOR JOAO LUCIO, 0 CENTRO SOROCABA SP",-23.4500779,-47.4674657
"5137",2003,4756,"Furto de Veículo","25/07/2003","DE MADRUGADA","Nao","R PROF ANIBAL MONTEIRO MACHADO, 93 RIO PEQUENO S.PAULO SP",-23.5666244,-46.7502288
"5138",2003,2021,"Furto de Veículo","25/07/2003","A TARDE","Nao","R TUPINAMBAS, 100 VILA CONCEICAO DIADEMA SP",-23.6988255,-46.6189265
"5139",2003,7194,"Furto de Veículo","25/07/2003","A TARDE","Nao","R ANTONIO LORO, 0 PQ.SAO VICENTE MAUA SP",-23.6639701,-46.4797446
"5140",2003,4439,"Furto de Veículo","25/07/2003","A TARDE","Nao","R ANTONIO CANDIDO VIEIRA, 0 SHANGAI MOGI DAS CRUZES SP",-23.5201481,-46.1882631
"5141",2003,318,"Furto de Veículo","25/07/2003","A TARDE","Sim","AV VICTORIO FORNAZARO, 99 CARAPICUIBA CARAPICUIBA SP",-23.5279131,-46.8580544
"5142",2003,318,"Furto de Veículo","25/07/2003","A TARDE","Sim","AV VICTORIO FORNAZARO, 99 CARAPICUIBA CARAPICUIBA SP",-23.5279131,-46.8580544
"5143",2003,7261,"Furto de Veículo","25/07/2003","A TARDE","Nao","RUA IUGUSLAVIA, 0 PQ DAS NACOES S.ANDRE SP",-23.6382844,-46.5174406
"5144",2003,2455,"Furto de Veículo","25/07/2003","A TARDE","Nao","R ANGOLA, 142 P N ORATORIO S.ANDRE SP",-23.629427,-46.5092087
"5145",2003,4453,"Furto de Veículo","25/07/2003","EM HORA INCERTA","Nao","R. EUGENIO BONADIO, 63 CENTRO S.JOSE DOS CAMPOS SP",-23.1909771,-45.8873123
"5146",2003,4897,"Furto de Veículo","25/07/2003","A TARDE","Nao","R ALZIRA CAMARGO, 80 RUDGE RAMOS S.BERNARDO DO CAMPO SP",-23.6590753,-46.566453
"5147",2003,8004,"Furto de Veículo","25/07/2003","A NOITE","Nao","R DARCY VARGAS, 0 CENTRO GUARULHOS SP",-23.4651681,-46.5326196
"5148",2003,800,"Furto de Veículo","25/07/2003","PELA MANHA","Nao","R SANTO ANDRE, 0 BAIRRO BOA VISTA S.CAETANO DO SUL SP",-23.6385419,-46.5603674
"5149",2003,8627,"Furto de Veículo","25/07/2003","A NOITE","Nao","RUA DOM PEDRO I, 0 CENTRO PIRACICABA SP",-22.7268442,-47.6527936
"5150",2003,6816,"Furto de Veículo","25/07/2003","A NOITE","Nao","R ARGIA, 0 ASSUNCAO S.BERNARDO DO CAMPO SP",-23.7195347,-46.5622812
"5151",2003,7265,"Furto de Veículo","25/07/2003","A TARDE","Nao","RUA IUGOSLAVIA, 52 PQ. DAS NACOES S.ANDRE SP",-23.6381914,-46.517187
"5152",2003,1831,"Furto de Veículo","25/07/2003","A NOITE","Nao","AV JOAO MANOEL, 0 CENTRO ARUJA SP",-23.3949407,-46.3232656
"5153",2003,3493,"Furto de Veículo","25/07/2003","A NOITE","Nao","RUA BENEDITO FAGUNDES MARQUES, 257 CENTRO FRANCO DA ROCHA SP",-23.3238601,-46.7245648
"5154",2003,5293,"Furto de Veículo","25/07/2003","A NOITE","Nao","R CAMBARA, 250 JARDIM MIRAI ITAQUAQUECETUBA SP",-23.5044211,-46.3514619
"5155",2003,2299,"Furto de Veículo","25/07/2003","A NOITE","Nao","RUA ATIBAIA, 0 VILA SUICA FRANCISCO MORATO SP",-23.2939088,-46.739928
"5156",2003,4445,"Furto de Veículo","25/07/2003","A NOITE","Nao","RUA RICIERI JOSE MARCATO, 0 CESAR DE SOUSA MOGI DAS CRUZES SP",-23.5061055,-46.150207
"5157",2003,5468,"Furto de Veículo","25/07/2003","A NOITE","Nao","R ENTRE RIOS, 124 VILA BUENOS AIRES S.PAULO SP",-23.5106994,-46.5173059
"5158",2003,6328,"Furto de Veículo","25/07/2003","A NOITE","Nao","AV TAMARA, 220 CENTRO CARAPICUIBA SP",-23.5220111,-46.8379473
"5159",2003,7203,"Furto de Veículo","25/07/2003","A NOITE","Nao","R JOAO DA SILVA MAIA, 33 ITAPARK NOVO MAUA SP",-23.6746624,-46.4369199
"5160",2003,6084,"Furto de Veículo","25/07/2003","A NOITE","Nao","R QUATA, 268 VILA OLIMPIA S.PAULO SP",-23.5989786,-46.6762957
"5161",2003,5470,"Furto de Veículo","25/07/2003","A NOITE","Nao","R BALBIANI, 196 VILA CONSTANCIA S.PAULO SP",-23.5095471,-46.5016288
"5162",2003,6329,"Furto de Veículo","25/07/2003","A NOITE","Nao","R RITA ALVES PEREIRA DE FIGUEIREDO, 57 JD. ANGELICA CARAPICUIBA SP",-23.5541977,-46.8455296
"5163",2003,4764,"Furto de Veículo","25/07/2003","A NOITE","Nao","AV DO RIO PEQUENO, 1640 RIO PEQUENO S.PAULO SP",-23.5706675,-46.7594543
"5164",2003,3770,"Furto de Veículo","25/07/2003","A NOITE","Nao","RUA PROF. JOAO LUIZ CAMPOS, 243 VIANELO JUNDIAI SP",-23.1977483,-46.880586
"5165",2003,2725,"Furto de Veículo","25/07/2003","A NOITE","Nao","RUA DR. AUGUSTO DE QUEIROZ, 0 CENTRO ITAPECERICA DA SERRA SP",-23.7170617,-46.8503756
"5166",2003,1832,"Furto de Veículo","25/07/2003","A NOITE","Nao","R LUIZ FACCINI, 540 CENTRO GUARULHOS SP",-23.4658972,-46.5290257
"5167",2003,8637,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","RUA JOAO BOTTENE, 111 VILA MONTEIRO PIRACICABA SP",-22.727413,-47.6342
"5168",2003,4954,"Furto de Veículo","25/07/2003","A NOITE","Nao","AV NOSSA SENHORA DAS VITORIAS, 253 CENTRO GR7 DIADEMA SP",-23.6900476,-46.6275951
"5169",2003,8641,"Furto de Veículo","25/07/2003","A NOITE","Nao","RUA MONTE CASTELO, 0 VERDE PIRACICABA SP",-22.7464066,-47.6438098
"5170",2003,3593,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","R PADRE MARCOS SIMONI, 0 CENTRO RIBEIRAO PIRES SP",-23.7114859,-46.4142344
"5171",2003,5299,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","AV ITALO ADAMI, 0 CENTRO ITAQUAQUECETUBA SP",-23.4809447,-46.3528103
"5172",2003,4767,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","R MARIA TEREZA N DE AZEVEDO, 38 RIO PEQUENO S.PAULO SP",-23.5723089,-46.760166
"5173",2003,3595,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","R STTELA BRUNA CECCHI NARDELLI, 0 CENTRO RIBEIRAO PIRES SP",-23.7104136,-46.4131307
"5174",2003,8644,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","RUA MONTE CASTELO, 0 VERDE PIRACICABA SP",-22.7464066,-47.6438098
"5175",2003,8528,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","R AGOSTINHO LUIZ PIATTO, 135 BAETA NEVES S.BERNARDO DO CAMPO SP",-23.6994869,-46.5416054
"5176",2003,5055,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","TRAVESSA MIRAMBAVA, 0 CENTRO SUZANO SP",-23.5373747,-46.3126744
"5177",2003,5300,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","R VIOLETA, 103 JARDIM ODETE ITAQUAQUECETUBA SP",-23.4648685,-46.3323428
"5178",2003,5056,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","TRAVESSA MANOEL MOREIRA, 0 CENTRO SUZANO SP",-23.5373185,-46.3136771
"5179",2003,5880,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","R BANDEIRA PAULISTA, 200 ITAIM BIBI S.PAULO SP",-23.5812438,-46.6767252
"5180",2003,4240,"Furto de Veículo","25/07/2003","A NOITE","Nao","R ALEXANDRE BAPTISTONE, 0 KM. 18 OSASCO SP",-23.5294485,-46.7974788
"5181",2003,2989,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","R ALM MARIATH, 79 HELIOPOLIS S.PAULO SP",-23.603716,-46.5962629
"5182",2003,3777,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","RUA HORACIA INDIA DE ALMEIDA, 175 JD. MARTINS JUNDIAI SP",-23.2301387,-46.8807784
"5183",2003,3778,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","RUA LUPERCIO DA SILVEIRA PUPO, 233 JD PLANALTO JUNDIAI SP",-23.1830359,-46.913463
"5184",2003,7207,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","AV VITORIO BRIZANTE, 516 JD. ZAIRA MAUA SP",-23.6644048,-46.4481507
"5185",2003,5722,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","RUA ECLAIR CASTILHO E SILVA, 21 PQ ESMERALDA SOROCABA SP",-23.4914108,-47.4963611
"5186",2003,5722,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","RUA ECLAIR CASTILHO E SILVA, 21 PQ ESMERALDA SOROCABA SP",-23.4914108,-47.4963611
"5187",2003,5722,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","RUA ECLAIR CASTILHO E SILVA, 21 PQ ESMERALDA SOROCABA SP",-23.4914108,-47.4963611
"5188",2003,2448,"Furto de Veículo","25/07/2003","A NOITE","Nao","R CRUZEIRO, 104 JD. ANGELA EMBU SP",-23.6813333,-46.8019887
"5189",2003,8653,"Furto de Veículo","24/07/2003","PELA MANHA","Nao","RUA VIRADOURO, 112 CECAP II PIRACICABA SP",-22.7685236,-47.5987184
"5190",2003,8653,"Furto de Veículo","24/07/2003","PELA MANHA","Nao","RUA VIRADOURO, 112 CECAP II PIRACICABA SP",-22.7685236,-47.5987184
"5191",2003,8657,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","RUA DONA EUGENIA, 775 SAO DIMAS PIRACICABA SP",-22.7141361,-47.6430876
"5192",2003,8029,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","AV PAULO FACCINI, 0 JD MAIA GUARULHOS SP",-23.4537422,-46.5343927
"5193",2003,8539,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","R MARIO ZAMPIERI, 8 VILA SANTA RITA DE CASSIA S.BERNARDO DO CAMPO SP",-23.7176269,-46.5528338
"5194",2003,8541,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","R MARIO ZAMPIERI, 8 VILA SANTA RITA DE CASSIA S.BERNARDO DO CAMPO SP",-23.7176269,-46.5528338
"5195",2003,4962,"Furto de Veículo","26/07/2003","EM HORA INCERTA","Nao","R ACACIO, 144 JD RUICE DIADEMA SP",-23.6681294,-46.623237
"5196",2003,8542,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","R DOM LUIZ, 142 NOVA PETROPOLIS S.BERNARDO DO CAMPO SP",-23.7021511,-46.549369
"5197",2003,5481,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","R CANDIDO MOTA, 267 JARDIM PENHA S.PAULO SP",-23.5052267,-46.4949614
"5198",2003,3497,"Furto de Veículo","26/07/2003","EM HORA INCERTA","Nao","AV ARCO IRIS, 1650 LAGO AZUL FRANCO DA ROCHA SP",-23.2983951,-46.7049991
"5199",2003,7219,"Furto de Veículo","25/07/2003","A NOITE","Nao","AV DR GETULIO VARGAS, 184 CENTRO MAUA SP",-23.666204,-46.4534639
"5200",2003,7280,"Furto de Veículo","26/07/2003","A TARDE","Nao","RUA ABREUVA, 30 VILA LUCINDA S.ANDRE SP",-23.6274887,-46.5153533
"5201",2003,5482,"Furto de Veículo","26/07/2003","A TARDE","Nao","R SINANDUVA, 132 VILA MARIETA S.PAULO SP",-23.5215651,-46.5236624
"5202",2003,4473,"Furto de Veículo","26/07/2003","A TARDE","Nao","PRACA JOAO MENDES, 0 CENTRO S.JOSE DOS CAMPOS SP",-23.1844935,-45.8853248
"5203",2003,8664,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","RUA XISTO QUADROS ARANHA, 212 NOVA AMERICA PIRACICABA SP",-22.7413372,-47.6328317
"5204",2003,4458,"Furto de Veículo","26/07/2003","A TARDE","Nao","R CEL SOUZA FRANCO, 0 CENTRO MOGI DAS CRUZES SP",-23.5226809,-46.1975371
"5205",2003,8666,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","RUA DOM PEDRO II, 600 CENTRO PIRACICABA SP",-22.7272807,-47.6518881
"5206",2003,6102,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","R ALVORADA, 152 VILA OLIMPIA S.PAULO SP",-23.6046127,-46.6766732
"5207",2003,8665,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","RUA BENJAMIN CONSTANT, 0 CENTRO PIRACICABA SP",-22.7215446,-47.6448381
"5208",2003,4251,"Furto de Veículo","25/07/2003","A NOITE","Nao","R SAO SEBASTIAO, 0 SANTO AMARO S.PAULO SP",-23.6336957,-46.6883603
"5209",2003,6103,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","R ALVORADA, 152 VILA OLIMPIA S.PAULO SP",-23.6046127,-46.6766732
"5210",2003,2965,"Furto de Veículo","26/07/2003","DE MADRUGADA","Nao","AV SANTOS DUMONT, 0 V. MARIA ROSA FERRAZ DE VASCONCELOS SP",-23.5220236,-46.3479894
"5211",2003,5484,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","R ALVARO AVILA DE QUEIROZ, 26 VILA MATILDE S.PAULO SP",-23.5405966,-46.5359293
"5212",2003,2305,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","RUA DEMERSON G. ROMANO, 0 CENTRO FRANCISCO MORATO SP",-23.2838576,-46.7430816
"5213",2003,2305,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","RUA DEMERSON G. ROMANO, 0 CENTRO FRANCISCO MORATO SP",-23.2838576,-46.7430816
"5214",2003,6344,"Furto de Veículo","26/07/2003","A TARDE","Nao","AV CORIFEU DE AZEVEDO MARQUES, 200 CENTRO CARAPICUIBA SP",-23.5230678,-46.8337897
"5215",2003,6837,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","AV.MOINHO FABRINI, 10 VILA FENIX S.BERNARDO DO CAMPO SP",-23.696678,-46.5817871
"5216",2003,1438,"Furto de Veículo","26/07/2003","A TARDE","Nao","R VEREADOR JOAQUIM S DE ARAUJO, 103 JORDANESIA CAJAMAR SP",-23.3348417,-46.838004
"5217",2003,5487,"Furto de Veículo","25/07/2003","A NOITE","Nao","AV DO IMPERADOR, 2783 CID.A.E.CARVALHO S.PAULO SP",-23.5178485,-46.4748476
"5218",2003,8035,"Furto de Veículo","26/07/2003","A TARDE","Nao","R PEDRO ALVARES CABRAL, 0 VILA GALVAO GUARULHOS SP",-23.4693144,-46.5633449
"5219",2003,4463,"Furto de Veículo","26/07/2003","A TARDE","Nao","AV RICIERI JOSE MARCATTO, 0 CESAR DE SOUSA MOGI DAS CRUZES SP",-23.5021608,-46.1628173
"5220",2003,8557,"Furto de Veículo","26/07/2003","EM HORA INCERTA","Nao","R JOSE MONTEIRO FILHO, 485 JARDIM DO MAR S.BERNARDO DO CAMPO SP",-23.6864929,-46.5587978
"5221",2003,5650,"Furto de Veículo","26/07/2003","A TARDE","Nao","R CAP CAVALCANTI, 64 VILA MARIANA S.PAULO SP",-23.5888747,-46.635936
"5222",2003,5652,"Furto de Veículo","26/07/2003","A NOITE","Nao","AV IBIRAPUERA, 2500 IBIRAPUERA S.PAULO SP",-23.6056014,-46.6642102
"5223",2003,5655,"Furto de Veículo","26/07/2003","A NOITE","Nao","R ABILIO SOARES, 0 PARAISO S.PAULO SP",-23.5730476,-46.6419141
"5224",2003,7295,"Furto de Veículo","26/07/2003","A NOITE","Nao","RUA LONDRES, 0 UTINGA S.ANDRE SP",-23.6257194,-46.5427303
"5225",2003,7297,"Furto de Veículo","26/07/2003","A NOITE","Nao","R ATENAS, 125 UTINGA S.ANDRE SP",-23.6239531,-46.535382
"5226",2003,2306,"Furto de Veículo","26/07/2003","PELA MANHA","Nao","R.GREGORIO GOMES DA SILVA, 198 CENTRO FRANCISCO MORATO SP",-23.286544,-46.745585
"5227",2003,5762,"Furto de Veículo","26/07/2003","EM HORA INCERTA","Nao","RUA FERNANDO COSTA, 0 VL.CARVALHO SOROCABA SP",-23.4916643,-47.4673851
